24,FF,EF,0,1,7,FE,FF,F0,0,1,0,E,0,0,0,0,0,0,B,90
25,FF,F1,0,5,7,F2,FF,F0,0,1,0,F,0,0,0,0,0,0,B,60
26,FF,F1,0,5,7,F2,FF,F5,0,1,0,C,0,0,0,0,0,0,B,80
27,FF,EE,0,17,7,F0,FF,D3,0,0,0,6,0,0,0,0,0,0,B,60
28,FF,E1,0,2D,7,EE,FF,FC,0,7,0,12,0,0,0,0,0,0,B,C0
29,FF,F8,FF,F0,8,B,FF,F6,0,5,0,7,0,0,0,0,0,0,B,40
30,FF,F1,FF,F6,8,14,FF,FA,0,6,0,A,0,0,0,0,0,0,B,50
31,FF,F7,FF,FF,8,4,FF,F6,0,7,0,F,0,0,0,0,0,0,B,60
32,FF,F0,FF,EE,8,9,0,4,FF,FE,0,D,0,0,0,0,0,0,B,90
33,FF,E8,FF,FF,8,7,0,2,FF,FF,0,C,0,0,0,0,0,0,B,90
34,FF,EC,FF,5B,8,C4,FF,FF,FF,FE,0,7,0,0,0,0,0,0,B,80
35,0,35,FF,C9,7,AF,0,5D,0,7,FF,0,0,0,0,0,0,0,B,80
36,FF,F6,FF,D9,8,1F,0,3F,0,8,FF,96,0,0,0,0,0,0,B,B0
37,FF,C4,0,3F,8,2,0,21,FF,FF,FF,73,0,0,0,0,0,0,B,90
38,FF,C4,0,3F,8,2,FF,F2,0,5,0,2,0,0,0,0,0,0,B,90
39,FF,EB,0,14,7,FD,0,9,0,9,0,A,0,0,0,0,0,0,B,90
40,0,3A,FE,1C,9,B4,FF,FA,0,8,FF,C9,0,0,0,0,0,0,B,50
41,0,B,FF,A7,8,2B,0,35,FF,FC,0,6,0,0,0,0,0,0,B,50
42,FF,7D,1,50,7,90,FF,DE,FF,FF,0,A,0,0,0,0,0,0,B,60
43,FF,BD,0,9B,7,EF,FF,D5,0,4,FF,F1,0,0,0,0,0,0,B,40
44,0,16,FE,BF,9,2E,FF,F8,0,0,0,16,0,0,0,0,0,0,B,90
45,FF,B0,FE,EC,8,E7,FF,B3,FF,F4,0,60,0,0,0,0,0,0,B,90
46,FF,CD,0,34,8,1B,FF,AD,FF,F2,0,A3,0,0,0,0,0,0,B,60
47,FF,DA,FF,F1,7,FE,FF,7C,FF,F3,0,DB,0,0,0,0,0,0,B,B0
48,FF,FC,0,20,8,E,FF,4F,FF,DF,1,12,0,0,0,0,0,0,B,90
49,0,8F,0,42,7,F8,FF,71,FF,E2,1,3,0,0,0,0,0,0,B,40
50,0,3,FF,BB,8,22,FF,95,FF,E3,0,13,0,0,0,0,0,0,B,50
51,0,3,FF,BB,8,22,FF,A1,FF,DC,0,22,0,0,0,0,0,0,B,90
52,FF,EE,FF,DC,8,2E,FF,B0,FF,F0,0,16,0,0,0,0,0,0,B,90
53,FF,B,FF,63,8,6B,FF,6C,FF,E6,0,BD,0,0,0,0,0,0,B,60
54,FF,DB,FF,E7,8,F,FF,86,0,E,1,69,0,0,0,0,0,0,B,90
55,FF,EF,FF,C5,8,A,FF,E0,0,20,1,B3,0,0,0,0,0,0,B,90
56,0,22,0,3,8,F,0,4,0,17,1,65,0,0,0,0,0,0,B,60
57,0,8B,0,5C,7,B9,FF,FA,FF,FA,0,24,0,0,0,0,0,0,B,90
58,FF,FB,FF,CA,8,0,0,1E,0,D,0,23,0,0,0,0,0,0,B,50
59,FF,FB,FF,D2,7,FB,0,11,0,10,0,D,0,0,0,0,0,0,B,90
60,FF,D3,FF,F0,8,21,FF,EF,0,4,FF,FD,0,0,0,0,0,0,B,40
61,FF,F1,FF,F4,8,11,FF,D1,FF,F8,0,1,0,0,0,0,0,0,B,B0
62,FF,F8,FF,D7,7,FE,FF,B3,FF,FB,FF,F8,0,0,0,0,0,0,B,90
63,FF,F5,FF,DF,8,5,FF,97,FF,F4,0,9,0,0,0,0,0,0,B,60
64,FF,F5,FF,DF,8,5,FF,86,FF,F7,FF,FD,0,0,0,0,0,0,B,60
65,0,4,FF,AC,8,1A,FF,EC,0,3,0,2,0,0,0,0,0,0,B,50
66,FF,FA,0,3,8,C,FF,F6,0,3,0,3,0,0,0,0,0,0,B,40
67,FF,E3,FF,F3,8,1,FF,F5,FF,FF,0,B,0,0,0,0,0,0,B,90
68,FF,EE,FF,E3,8,9,FF,F4,0,0,0,9,0,0,0,0,0,0,B,90
69,FF,E0,FF,D6,8,2,FF,F2,0,6,FF,F8,0,0,0,0,0,0,B,40
70,FF,EC,FF,E2,8,14,FF,F4,0,0,FF,F7,0,0,0,0,0,0,B,60
71,FF,F0,FF,EB,7,FE,FF,F9,0,1,FF,FE,0,0,0,0,0,0,B,80
72,FF,F8,FF,EF,8,8,FF,FA,0,3,0,4,0,0,0,0,0,0,B,40
73,FF,E7,FF,C7,8,1,FF,FB,FF,FD,0,1F,0,0,0,0,0,0,B,60
74,FF,F7,FF,E5,8,2,FF,F3,0,2,0,2C,0,0,0,0,0,0,B,80
75,FF,FD,FF,D9,7,F2,0,0,0,0,0,17,0,0,0,0,0,0,B,90
76,FF,FD,FF,D9,7,F2,0,3,FF,FC,0,10,0,0,0,0,0,0,B,90
77,FF,F8,FF,DF,8,2,FF,FE,0,0,0,B,0,0,0,0,0,0,B,40
78,FF,ED,FF,E1,8,1,0,4,FF,FF,0,A,0,0,0,0,0,0,B,C0
79,FF,EC,FF,DF,8,E,FF,FC,0,3,0,13,0,0,0,0,0,0,B,80
80,FF,EB,FF,D8,8,4,FF,FD,0,0,0,A,0,0,0,0,0,0,B,50
81,FF,F5,FF,D9,8,2,FF,FE,FF,FF,FF,FF,0,0,0,0,0,0,B,50
82,FF,E8,FF,E9,8,C,FF,FC,0,0,FF,F5,0,0,0,0,0,0,B,90
83,FF,EA,FF,E8,8,0,FF,FD,FF,FD,0,9,0,0,0,0,0,0,B,10
84,FF,E5,FF,C7,8,C,FF,FF,0,2,0,9,0,0,0,0,0,0,B,90
85,FF,EA,FF,E1,8,8,FF,FE,0,0,0,4,0,0,0,0,0,0,B,60
86,FF,F1,FF,D9,7,FA,FF,FC,0,1,0,6,0,0,0,0,0,0,B,20
87,FF,FA,FF,DD,8,4,FF,F8,FF,FA,FF,FD,0,0,0,0,0,0,B,60
88,FF,EB,FF,E4,8,10,FF,FD,FF,FC,FF,F7,0,0,0,0,0,0,B,90
89,FF,EB,FF,E4,8,10,0,1,FF,FA,FF,FE,0,0,0,0,0,0,B,50
90,FF,E9,FF,E9,8,D,FF,FD,0,0,0,8,0,0,0,0,0,0,B,C0
91,FF,F7,FF,E2,8,5,0,0,FF,FC,0,5,0,0,0,0,0,0,B,50
92,FF,FA,FF,E2,8,B,FF,FE,0,1,0,A,0,0,0,0,0,0,B,90
93,FF,F9,FF,DE,8,1,FF,FD,FF,FE,0,B,0,0,0,0,0,0,B,60
94,0,1,FF,AA,8,F,FF,FA,FF,FF,FF,BA,0,0,0,0,0,0,B,60
95,FF,E8,FF,E4,8,D,FF,FB,0,1,FF,B4,0,0,0,0,0,0,B,90
96,FF,E8,FF,DF,8,E,FF,F9,FF,FD,FF,EB,0,0,0,0,0,0,B,90
97,FF,E8,FF,A3,8,8,FF,F7,FF,FE,FF,C7,0,0,0,0,0,0,B,20
98,FF,D0,FF,B2,8,13,FF,F1,FF,F8,FF,B6,0,0,0,0,0,0,B,90
99,FF,B9,FF,EB,8,7A,FF,F3,FF,EF,FF,9B,0,0,0,0,0,0,B,50
100,0,76,0,1C,8,A,FF,ED,FF,83,FF,9A,0,0,0,0,0,0,B,20
101,FF,D7,FF,AD,8,2D,FF,ED,FF,85,FF,CB,0,0,0,0,0,0,B,40
102,FF,D7,FF,AD,8,2D,FF,A0,FF,4A,FF,D6,0,0,0,0,0,0,B,B0
103,FF,D7,FF,61,8,78,FF,4C,FE,E2,FF,90,0,0,0,0,0,0,B,80
104,0,13,FF,B0,8,37,FF,4E,FE,CA,FF,87,0,0,0,0,0,0,B,90
105,0,50,FF,C1,8,2F,0,AE,FF,AA,FF,C4,0,0,0,0,0,0,B,90
106,0,9D,0,3F,8,13,1,54,0,4B,FF,EF,0,0,0,0,0,0,B,60
107,0,12,0,51,8,40,0,B2,FF,D7,0,31,0,0,0,0,0,0,B,60
108,0,97,0,51,8,AF,FF,FC,FF,1B,0,A0,0,0,0,0,0,0,B,40
109,FF,D9,FF,C9,8,B4,1,5,FE,B3,0,1C,0,0,0,0,0,0,B,40
110,0,7B,FF,BB,7,E4,0,10,FE,E5,0,E,0,0,0,0,0,0,B,F0
111,0,42,FF,E2,7,EF,FF,33,0,3B,FF,F2,0,0,0,0,0,0,B,90
112,0,3A,FF,D6,8,1A,FF,51,0,DE,FF,F2,0,0,0,0,0,0,B,90
113,0,23,FF,E1,8,8D,0,6B,1,5A,0,2E,0,0,0,0,0,0,B,60
114,0,2B,FF,B3,8,87,1,66,1,8,0,25,0,0,0,0,0,0,B,50
115,0,37,0,C,8,42,1,36,1,3E,FF,7F,0,0,0,0,0,0,B,90
116,0,37,0,C,8,42,1,6,1,97,FF,4D,0,0,0,0,0,0,B,90
117,0,1C,0,3D,8,21,0,A6,1,D5,FF,35,0,0,0,0,0,0,B,50
118,FF,F7,0,4C,7,A4,0,16,1,A7,FF,5B,0,0,0,0,0,0,B,90
119,FF,E2,0,30,7,FB,0,6C,0,A8,FF,83,0,0,0,0,0,0,B,80
120,FF,9A,FF,E9,8,20,0,72,0,1F,FF,BD,0,0,0,0,0,0,B,C0
121,FF,E1,0,C,7,FB,0,C7,0,1,0,3,0,0,0,0,0,0,B,60
122,FF,FD,0,30,8,58,1,9A,0,5,0,3F,0,0,0,0,0,0,B,90
123,FF,BE,0,44,8,77,1,7B,FF,48,0,5F,0,0,0,0,0,0,B,50
124,FF,E2,0,60,7,AC,0,D5,FE,AB,0,B0,0,0,0,0,0,0,B,90
125,FF,DB,0,63,7,55,0,BE,FE,89,0,D4,0,0,0,0,0,0,B,60
126,FF,BF,0,B,8,30,0,8D,FD,F2,0,AD,0,0,0,0,0,0,B,90
127,FF,C8,FF,FC,7,BB,FE,DB,FD,5,0,B,0,0,0,0,0,0,B,80
128,FF,A9,0,4,8,51,FF,B2,FD,79,FF,C1,0,0,0,0,0,0,B,20
129,FF,A9,0,4,8,51,FF,F0,FD,98,FF,C8,0,0,0,0,0,0,B,90
130,0,2A,0,4D,7,73,0,35,FE,EB,0,37,0,0,0,0,0,0,B,60
131,0,1D,0,56,7,E8,0,3F,FF,70,0,77,0,0,0,0,0,0,B,10
132,0,46,0,40,8,8,0,3F,FF,7E,0,44,0,0,0,0,0,0,B,50
133,0,54,0,34,8,45,0,2F,FF,7E,0,1B,0,0,0,0,0,0,B,40
134,0,3A,0,36,7,E7,FF,E0,FF,C5,0,1C,0,0,0,0,0,0,B,20
135,0,44,0,24,7,B2,0,3C,0,7B,0,66,0,0,0,0,0,0,B,90
136,0,99,0,70,7,92,0,73,1,4E,0,A6,0,0,0,0,0,0,B,B0
137,0,A9,0,A4,8,2B,0,BA,1,AD,0,96,0,0,0,0,0,0,B,20
138,0,E7,0,D4,8,A3,FF,FC,1,F7,0,52,0,0,0,0,0,0,B,40
139,FF,6A,FE,D2,8,89,0,19,2,E7,FF,80,0,0,0,0,0,0,B,60
140,1,97,1,FA,7,52,1,E1,1,88,FF,C6,0,0,0,0,0,0,B,60
141,0,3B,1,37,7,4E,2,30,0,70,FE,5E,0,0,0,0,0,0,B,60
142,0,3B,1,37,7,4E,0,DB,FF,DC,FE,C6,0,0,0,0,0,0,B,50
143,FF,E0,0,82,7,83,FF,7C,FF,97,FF,98,0,0,0,0,0,0,B,90
144,0,14,0,92,7,84,FF,E9,FF,27,0,2E,0,0,0,0,0,0,B,90
145,0,12,0,C4,7,87,0,23,FE,49,FF,F4,0,0,0,0,0,0,B,50
146,0,74,1,4D,8,24,0,32,FE,40,FF,C7,0,0,0,0,0,0,B,C0
147,0,AD,1,2A,7,A2,1,81,FF,2F,0,5,0,0,0,0,0,0,B,90
148,0,3F,0,EB,8,4D,0,F6,0,12,FF,FA,0,0,0,0,0,0,B,40
149,FF,E0,0,C9,7,C5,FF,20,FE,DF,0,4A,0,0,0,0,0,0,B,90
150,0,45,0,D7,8,20,FE,9D,FE,78,0,4A,0,0,0,0,0,0,B,60
151,0,94,0,B5,8,B,FE,69,FE,A1,0,E6,0,0,0,0,0,0,B,50
152,0,AD,0,C2,7,BF,FE,AE,FF,1F,0,F5,0,0,0,0,0,0,B,60
153,0,40,0,7C,7,9A,FE,B3,FF,9B,0,BF,0,0,0,0,0,0,B,40
154,0,29,FF,C8,7,9C,FE,9B,FF,7D,0,B0,0,0,0,0,0,0,B,40
155,0,29,FF,C8,7,9C,FF,55,FF,64,0,73,0,0,0,0,0,0,B,90
156,0,1A,FF,F4,7,DC,FF,AF,FF,73,0,60,0,0,0,0,0,0,B,C0
157,0,73,FF,FE,8,33,0,DA,0,29,FF,F9,0,0,0,0,0,0,B,60
158,0,82,FF,EC,8,20,1,62,0,C4,0,2,0,0,0,0,0,0,B,60
159,0,54,0,79,7,D7,0,B5,0,87,0,44,0,0,0,0,0,0,B,C0
160,FF,FB,0,59,7,9C,FF,BD,0,4,0,FD,0,0,0,0,0,0,B,40
161,0,F,0,4E,8,3,FF,94,0,37,1,B6,0,0,0,0,0,0,B,90
162,FF,FE,0,3B,8,CC,FF,0,FF,F8,1,AC,0,0,0,0,0,0,B,50
163,FF,94,0,59,8,27,FE,B1,FF,D3,1,7B,0,0,0,0,0,0,B,80
164,FF,6D,FF,D3,8,13,FE,A,FF,57,1,4F,0,0,0,0,0,0,B,80
165,0,21,FF,AA,7,75,FE,BD,FE,DA,1,34,0,0,0,0,0,0,B,40
166,0,A4,FF,D5,7,96,FE,9A,FF,DC,1,56,0,0,0,0,0,0,B,90
167,1,78,FF,70,8,33,1,1A,FF,65,1,E,0,0,0,0,0,0,B,90
168,1,78,FF,70,8,33,2,F,0,88,0,E9,0,0,0,0,0,0,B,80
169,0,E1,0,8F,7,90,FE,C7,0,E1,0,ED,0,0,0,0,0,0,B,40
170,0,1A,FF,E2,7,E4,FE,93,0,63,0,B7,0,0,0,0,0,0,B,40
171,0,37,0,88,7,21,FE,A2,0,98,0,DC,0,0,0,0,0,0,B,10
172,0,E4,0,42,6,FC,FC,6C,1,B2,1,12,0,0,0,0,0,0,B,60
173,0,E2,FF,76,7,A4,FC,E0,2,AA,0,F3,0,0,0,0,0,0,B,90
174,0,A8,FF,8B,9,3B,FD,B4,1,88,0,9F,0,0,0,0,0,0,B,50
175,0,64,FF,9D,A,3,FF,44,FF,3D,0,A1,0,0,0,0,0,0,B,40
176,0,37,FF,3B,8,CB,0,23,FE,7F,0,7A,0,0,0,0,0,0,B,C0
177,FE,E9,0,BC,7,9A,0,A7,FE,88,0,92,0,0,0,0,0,0,B,40
178,0,62,0,DA,6,79,FD,9B,FF,7B,1,38,0,0,0,0,0,0,B,80
179,0,DE,FF,B,7,9D,FC,A2,FF,F6,1,27,0,0,0,0,0,0,B,40
180,0,7D,FF,70,7,FB,FD,28,0,38,1,2B,0,0,0,0,0,0,B,50
181,0,7D,FF,70,7,FB,FC,B2,0,49,1,2D,0,0,0,0,0,0,B,50
182,0,7D,FE,F6,8,C2,FC,E,FF,FC,1,19,0,0,0,0,0,0,B,10
183,0,91,FE,82,8,14,FD,FC,0,DA,1,5E,0,0,0,0,0,0,B,60
184,0,A,FF,5,7,6C,FE,8A,1,37,1,75,0,0,0,0,0,0,B,B0
185,0,67,FE,DC,7,28,0,2D,2,3B,1,7F,0,0,0,0,0,0,B,40
186,0,B4,FF,E,7,B5,0,BC,2,62,1,D0,0,0,0,0,0,0,B,60
187,0,79,FF,78,8,3,FF,3A,1,FD,2,6C,0,0,0,0,0,0,B,D0
188,0,15,FF,15,8,6D,FE,5E,1,9D,2,B4,0,0,0,0,0,0,B,20
189,FF,BA,FE,A6,8,2D,FD,E4,0,C1,3,4A,0,0,0,0,0,0,B,50
190,FF,82,FF,2E,7,46,FF,97,FF,BC,3,59,0,0,0,0,0,0,B,C0
191,FF,87,FE,CC,7,9C,0,82,0,15,3,84,0,0,0,0,0,0,B,60
192,FF,6B,FE,84,8,6F,0,F9,FF,81,3,4D,0,0,0,0,0,0,B,80
193,FF,6B,FE,BD,8,8C,0,DB,FF,8,3,17,0,0,0,0,0,0,B,C0
194,FF,6B,FE,BD,8,8C,FF,A3,FE,C8,2,C9,0,0,0,0,0,0,B,90
195,0,2B,FF,1D,8,51,FE,A3,FF,AE,3,30,0,0,0,0,0,0,B,40
196,0,38,FF,8D,7,D9,FE,44,0,37,3,DC,0,0,0,0,0,0,B,40
197,1,35,FF,7F,7,9C,FE,B0,0,38,4,79,0,0,0,0,0,0,B,90
198,FF,68,FE,94,8,76,FE,CD,FF,B9,3,ED,0,0,0,0,0,0,B,80
199,FF,57,FE,B1,8,36,FF,1E,FF,8D,3,A0,0,0,0,0,0,0,B,10
200,FF,94,FF,A,7,D2,FF,7A,FF,EF,3,53,0,0,0,0,0,0,B,C0
201,FF,D4,FF,14,7,B4,FF,84,0,4,3,21,0,0,0,0,0,0,B,80
202,FF,E7,FE,AF,8,47,0,C5,0,43,3,36,0,0,0,0,0,0,B,40
203,FF,C4,FF,1E,8,4,0,B,0,77,3,9A,0,0,0,0,0,0,B,80
204,FF,BC,FE,A1,8,93,FF,DF,FF,A3,4,0,0,0,0,0,0,0,B,90
205,FF,F8,FE,E9,7,EB,FE,AF,FF,33,4,30,0,0,0,0,0,0,B,40
206,0,14,FE,B9,8,3D,FE,BB,FE,4C,3,F5,0,0,0,0,0,0,B,90
207,0,58,FE,E8,8,41,FE,7A,FD,A0,3,9F,0,0,0,0,0,0,B,B0
208,0,58,FE,E8,8,41,FE,6E,FD,23,4,3A,0,0,0,0,0,0,B,40
209,FF,F6,FE,A5,8,86,FE,B5,FC,59,4,67,0,0,0,0,0,0,B,60
210,FF,E0,FE,6C,8,43,FE,EE,FC,18,4,3C,0,0,0,0,0,0,B,50
211,0,9E,FE,96,7,98,FF,79,FC,D3,4,6A,0,0,0,0,0,0,B,90
212,0,45,FE,92,7,B7,FE,3E,FC,96,4,C9,0,0,0,0,0,0,B,90
213,0,6F,FE,73,7,B0,FE,3A,FD,5C,5,89,0,0,0,0,0,0,B,10
214,0,6D,FE,21,7,AA,FE,71,FE,6A,5,B2,0,0,0,0,0,0,B,90
215,0,75,FE,9,7,DF,FF,6,0,26,5,7A,0,0,0,0,0,0,B,60
216,0,71,FE,8,7,D7,FF,5C,0,F4,5,15,0,0,0,0,0,0,B,40
217,0,D,FE,22,7,F5,FF,1A,1,42,5,95,0,0,0,0,0,0,B,90
218,FF,CD,FE,22,7,BD,FF,2B,1,2B,5,D9,0,0,0,0,0,0,B,80
219,FF,F5,FE,C,7,B9,FF,1C,0,D5,5,CC,0,0,0,0,0,0,B,40
220,FF,A4,FD,FF,7,FA,FE,C5,0,53,5,F3,0,0,0,0,0,0,B,C0
221,FF,A4,FD,FF,7,FA,FE,E3,FF,FA,6,25,0,0,0,0,0,0,B,60
222,FF,36,FE,8,7,81,FF,6E,0,2E,6,D2,0,0,0,0,0,0,B,40
223,FF,BB,FE,3B,7,79,FF,59,0,20,6,E0,0,0,0,0,0,0,B,40
224,FF,F1,FE,6E,7,71,FE,FB,0,20,7,97,0,0,0,0,0,0,B,C0
225,FF,5F,FE,70,7,12,FE,FE,0,9B,8,77,0,0,0,0,0,0,B,B0
226,FF,4D,FD,AB,7,D5,FF,9C,0,1A,7,FE,0,0,0,0,0,0,B,C0
227,FF,5C,FD,72,7,E1,FF,B3,FF,DC,7,B0,0,0,0,0,0,0,B,C0
228,FF,8F,FC,BC,7,C5,0,59,FF,F7,7,9A,0,0,0,0,0,0,B,90
229,FF,56,FD,C8,7,7F,1,14,FF,8A,7,8A,0,0,0,0,0,0,B,50
230,FF,5A,FE,9,7,6E,1,C8,FF,DC,7,2F,0,0,0,0,0,0,B,40
231,FF,5F,FE,3B,7,AA,1,E1,0,35,7,2C,0,0,0,0,0,0,B,90
232,FF,79,FE,14,7,77,2,7,0,4C,7,60,0,0,0,0,0,0,B,80
233,FE,D6,FE,96,7,97,1,C5,0,AC,7,5C,0,0,0,0,0,0,B,10
234,FE,DA,FE,A8,7,A0,1,3D,0,6F,7,25,0,0,0,0,0,0,B,90
235,FE,DA,FE,A8,7,A0,1,7C,FF,B3,6,2C,0,0,0,0,0,0,B,80
236,FF,2B,FE,33,8,25,1,7E,FF,58,5,A9,0,0,0,0,0,0,B,50
237,FE,D3,FE,1E,8,A,2,1B,FF,27,5,72,0,0,0,0,0,0,B,80
238,FE,B1,FE,BF,7,E7,2,3C,FF,69,5,D5,0,0,0,0,0,0,B,80
239,FE,DA,FF,18,7,EF,1,F8,FF,4C,6,13,0,0,0,0,0,0,B,50
240,FE,D8,FF,0,7,D8,1,8B,FF,39,5,F7,0,0,0,0,0,0,B,40
241,FF,B,FE,D1,7,C5,1,3,FE,F7,5,80,0,0,0,0,0,0,B,90
242,FF,2D,FE,D9,7,D8,0,B9,FE,EF,4,DA,0,0,0,0,0,0,B,B0
243,FF,5F,FF,14,7,A3,0,C4,FF,4E,3,81,0,0,0,0,0,0,B,C0
244,FF,9,FF,23,7,AA,0,A2,FF,69,3,46,0,0,0,0,0,0,B,90
245,FF,29,FF,18,7,CC,0,43,FF,C9,3,31,0,0,0,0,0,0,B,40
246,FF,C,FF,20,7,E7,0,2,0,52,2,CF,0,0,0,0,0,0,B,90
247,FE,D4,FF,19,7,FF,0,7,0,74,2,B2,0,0,0,0,0,0,B,40
248,FE,D4,FF,19,7,FF,FF,DA,0,77,2,BE,0,0,0,0,0,0,B,80
249,FE,E6,FF,9,8,19,FF,70,0,7E,2,A2,0,0,0,0,0,0,B,80
250,FE,D1,FF,1D,8,1D,FF,2C,FF,F2,2,70,0,0,0,0,0,0,B,40
251,FE,BE,FF,29,7,F0,FF,75,FF,9B,2,C6,0,0,0,0,0,0,B,80
252,FE,C3,FF,6C,7,A2,FF,7C,FF,95,3,1A,0,0,0,0,0,0,B,90
253,FF,E,FE,FE,7,D1,FF,A6,FF,8D,2,E9,0,0,0,0,0,0,B,40
254,FE,E3,FF,3C,8,F,FF,7D,FF,D9,2,6F,0,0,0,0,0,0,B,90
255,FE,D9,FF,1B,8,1D,FF,21,0,1D,2,9E,0,0,0,0,0,0,B,50
256,FF,8,FE,FA,8,2B,FF,64,FF,FA,2,79,0,0,0,0,0,0,B,90
257,FF,A,FF,13,7,E7,FF,7D,0,1,2,4B,0,0,0,0,0,0,B,90
258,FF,15,FF,2E,7,AB,FF,65,0,20,2,16,0,0,0,0,0,0,B,80
259,FF,1F,FE,FF,7,CA,FF,14,0,4A,1,CC,0,0,0,0,0,0,B,40
260,FF,B,FE,DD,8,9,FE,EF,0,2E,1,55,0,0,0,0,0,0,B,20
261,FE,F2,FE,DA,7,F1,FE,FB,FF,F9,0,E4,0,0,0,0,0,0,B,50
262,FE,F2,FE,DA,7,F1,FF,4,FF,FB,0,AE,0,0,0,0,0,0,B,50
263,FE,CE,FE,B3,8,1E,FE,F2,FF,F6,0,3C,0,0,0,0,0,0,B,D0
264,FE,95,FE,84,8,50,FF,5A,FF,A8,FF,DB,0,0,0,0,0,0,B,10
265,FE,D5,FE,74,8,1,FF,C9,FF,95,FF,5B,0,0,0,0,0,0,B,90
266,FF,B,FE,6F,7,AA,FF,EC,FF,90,FF,17,0,0,0,0,0,0,B,B0
267,FF,9,FE,8A,7,9B,0,49,FF,8F,FE,86,0,0,0,0,0,0,B,20
268,FE,EA,FE,C9,7,95,FF,99,FF,F5,FD,F4,0,0,0,0,0,0,B,90
269,FE,B7,FE,92,7,DF,FF,67,0,92,FD,39,0,0,0,0,0,0,B,C0
270,FE,DC,FE,40,7,E4,FF,92,0,A2,FC,F2,0,0,0,0,0,0,B,60
271,FF,A,FE,52,7,B1,FF,B2,0,5E,FC,60,0,0,0,0,0,0,B,80
272,FF,22,FE,73,7,92,FF,A9,0,32,FB,70,0,0,0,0,0,0,B,40
273,FE,F9,FE,BA,7,7D,FF,4E,0,14,FA,D4,0,0,0,0,0,0,B,D0
274,FE,EB,FE,C0,7,9C,FF,28,0,46,FA,6E,0,0,0,0,0,0,B,B0
275,FF,27,FE,9A,8,14,FF,4F,0,97,FA,1D,0,0,0,0,0,0,B,C0
276,FF,27,FE,9A,8,14,FF,52,0,F7,F9,11,0,0,0,0,0,0,B,90
277,FF,19,FE,65,7,F3,FF,8,1,3D,F8,65,0,0,0,0,0,0,B,80
278,FE,DC,FE,87,7,DC,FE,C7,1,3A,F8,97,0,0,0,0,0,0,B,10
279,FE,BA,FE,B7,7,E8,FE,89,1,29,F8,BE,0,0,0,0,0,0,B,C0
280,FE,EA,FE,9C,7,D8,FE,6B,1,14,F8,FA,0,0,0,0,0,0,B,90
281,FF,F,FE,4,8,22,FE,EE,0,C8,F9,1C,0,0,0,0,0,0,B,50
282,FF,13,FE,58,7,CA,FF,96,1,49,F9,48,0,0,0,0,0,0,B,40
283,FE,E4,FE,5B,7,A6,0,13,1,59,F9,C4,0,0,0,0,0,0,B,80
284,FE,F7,FE,51,7,CB,FF,D7,1,67,F9,D4,0,0,0,0,0,0,B,40
285,FF,35,FD,E9,7,D0,FF,30,1,A5,F9,B1,0,0,0,0,0,0,B,90
286,FF,15,FD,D5,8,18,FF,7B,1,55,FA,3,0,0,0,0,0,0,B,60
287,FE,E3,FD,E8,7,DF,0,38,1,2A,F9,FB,0,0,0,0,0,0,B,90
